,Fiscal Year,Library,County,Principal Public?,AENGLC Rank,Population of Service Area,Total Library Visits,Library Visits Per Capita Served,Total Registered Borrowers,Percent of Residents with Library Cards,Reference Questions,Reference Questions Per Capita Served,Total Circulation,Circulation Per Capita Served,Total Programs (Synchronous + Prerecorded),Total Program Attendance & Views,Total Collection,Collection Per Capita Served,Total Operating Income,Wages & Salaries Expenditures,Population Bin
1588,2004,Shelton - Plumb,Fairfield,P,51.0,39121.0,172043.0,4.4,25120.0,0.64,27509.0,0.7,262106.0,6.7,410.0,6380.0,137345.0,3.5,936046.0,611616.0,"(30245.2, 45051.8]"
1589,2004,Sherman,Fairfield,P,22.0,4055.0,45400.0,11.2,2670.0,0.66,2000.0,0.5,60528.0,14.9,224.0,3858.0,27907.0,6.9,187589.0,84408.0,"(483.934, 15438.6]"
1590,2004,Simsbury,Hartford,P,35.0,23496.0,276314.0,11.8,13573.0,0.58,50533.0,2.2,455544.0,19.4,702.0,24955.0,159506.0,6.8,1179889.0,808918.0,"(15438.6, 30245.2]"
1591,2004,Somers,Tolland,P,115.0,10870.0,63155.0,5.8,3856.0,0.35,6300.0,0.6,93395.0,8.6,146.0,2916.0,50231.0,4.6,332922.0,208700.0,"(483.934, 15438.6]"
1592,2004,South Windsor,Hartford,P,66.0,25270.0,186204.0,7.4,10947.0,0.43,11227.0,0.4,251287.0,9.9,276.0,6345.0,125976.0,5.0,1084831.0,567231.0,"(15438.6, 30245.2]"
1593,2004,Southbury,New Haven,P,39.0,19279.0,153504.0,8.0,8718.0,0.45,20000.0,1.0,212704.0,11.0,381.0,5525.0,93231.0,4.8,511460.0,337021.0,"(15438.6, 30245.2]"
1594,2004,Southington,Hartford,P,89.0,41397.0,390000.0,9.4,30857.0,0.75,100369.0,2.4,265582.0,6.4,459.0,7008.0,117208.0,2.8,1140563.0,747108.0,"(30245.2, 45051.8]"
1595,2004,Sprague,New London,P,141.0,2989.0,3168.0,1.1,977.0,0.33,20.0,0.0,4367.0,1.5,3.0,48.0,13608.0,4.6,52476.0,37311.0,"(483.934, 15438.6]"
1596,2004,Stafford,Tolland,P,143.0,11743.0,36000.0,3.1,5204.0,0.44,786.0,0.1,79226.0,6.7,347.0,4306.0,42895.0,3.7,324058.0,181752.0,"(483.934, 15438.6]"
1597,2004,Stamford - Ferguson,Fairfield,P,29.0,120107.0,964578.0,8.0,61757.0,0.51,188389.0,1.6,930689.0,7.7,1745.0,46888.0,536282.0,4.5,6759942.0,4366656.0,"(119084.8, 133891.4]"
1598,2004,Sterling,Windham,P,156.0,3278.0,7717.0,2.4,2187.0,0.67,3107.0,0.9,33753.0,10.3,16.0,140.0,20057.0,6.1,62565.0,38892.0,"(483.934, 15438.6]"
1599,2004,Stonington,New London,P,46.0,18206.0,29355.0,1.6,5901.0,0.32,645.0,0.0,58946.0,3.2,13.0,520.0,37826.0,2.1,182183.0,117899.0,"(15438.6, 30245.2]"
1600,2004,Stratford,Fairfield,P,90.0,50182.0,275147.0,5.5,33502.0,0.67,39779.0,0.8,449807.0,9.0,2700.0,41974.0,162420.0,3.2,2464365.0,1541683.0,"(45051.8, 59858.4]"
1601,2004,Suffield - Kent,Hartford,P,77.0,14217.0,124921.0,8.8,10146.0,0.71,10192.0,0.7,206259.0,14.5,215.0,5284.0,79613.0,5.6,358927.0,251415.0,"(483.934, 15438.6]"
1602,2004,Thomaston,Litchfield,P,120.0,7857.0,65000.0,8.3,3627.0,0.46,5000.0,0.6,87725.0,11.2,135.0,2866.0,54250.0,6.9,339057.0,203571.0,"(483.934, 15438.6]"
1603,2004,Thompson,Windham,P,152.0,9157.0,50835.0,5.6,6858.0,0.75,5599.0,0.6,82559.0,9.0,313.0,5452.0,49651.0,5.4,359590.0,220847.0,"(483.934, 15438.6]"
1604,2004,Tolland,Tolland,P,92.0,14264.0,93950.0,6.6,8812.0,0.62,22203.0,1.6,145939.0,10.2,144.0,4255.0,69286.0,4.9,326686.0,243117.0,"(483.934, 15438.6]"
1605,2004,Torrington,Litchfield,P,144.0,35756.0,47320.0,1.3,10219.0,0.29,79845.0,2.2,99209.0,2.8,182.0,2488.0,52880.0,1.5,462601.0,247719.0,"(30245.2, 45051.8]"
1606,2004,Trumbull,Fairfield,P,30.0,35013.0,264662.0,7.6,28053.0,0.8,32127.0,0.9,367180.0,10.5,518.0,9865.0,167379.0,4.8,1445646.0,910999.0,"(30245.2, 45051.8]"
1607,2004,Union,Tolland,P,97.0,735.0,2977.0,4.1,375.0,0.51,20040.20407729879,0.7465547060014956,6004.0,8.2,1.0,9126.116605616606,12350.0,16.8,30120.0,11840.0,"(483.934, 15438.6]"
1608,2004,Vernon - Rockville,Tolland,P,132.0,29206.0,118997.0,4.1,12494.0,0.43,1943.0,0.1,147122.0,5.0,274.0,7474.0,57728.0,2.0,848215.0,375808.0,"(15438.6, 30245.2]"
1609,2004,Voluntown,New London,P,149.0,2598.0,8391.0,3.2,2918.0,1.12,520.0,0.2,17437.0,6.7,101.0,1146.0,15709.0,6.0,55981.0,30752.0,"(483.934, 15438.6]"
1610,2004,Wallingford,New Haven,P,98.0,44331.0,287000.0,6.5,28889.0,0.65,68000.0,1.5,497124.0,11.2,609.0,20220.0,211646.0,4.8,2127864.0,1186841.0,"(30245.2, 45051.8]"
1611,2004,Warren,Litchfield,P,12.0,1317.0,3400.0,2.6,841.0,0.64,120.0,0.1,4744.0,3.6,8.0,324.0,13150.0,10.0,31780.0,15957.0,"(483.934, 15438.6]"
1612,2004,Washington - Gunn,Litchfield,P,11.0,3697.0,31915.0,8.6,3475.0,0.94,8580.0,2.3,64790.0,17.5,331.0,4579.0,44288.0,12.0,492832.0,158730.0,"(483.934, 15438.6]"
1613,2004,Waterbury - Silas Bron.,New Haven,P,162.0,108130.0,212094.0,2.0,57818.0,0.53,127242.0,1.2,261873.0,2.4,229.0,11286.0,275316.0,2.5,2214365.0,1242631.0,"(104278.2, 119084.8]"
1614,2004,Waterford,New London,P,19.0,19034.0,150392.0,7.9,13691.0,0.72,13297.0,0.7,204684.0,10.8,307.0,6844.0,106401.0,5.6,1084316.0,718449.0,"(15438.6, 30245.2]"
1615,2004,Watertown,Litchfield,P,112.0,22178.0,75706.0,3.4,11914.0,0.54,43214.0,1.9,132396.0,6.0,50.0,2125.0,91050.0,4.1,703191.0,357581.0,"(15438.6, 30245.2]"
1616,2004,West Hartford,Hartford,P,54.0,61424.0,549683.0,8.9,28031.0,0.46,142072.0,2.3,903373.0,14.7,1191.0,31409.0,305332.0,5.0,3133447.0,1977032.0,"(59858.4, 74665.0]"
1617,2004,West Haven,New Haven,P,153.0,53004.0,73026.0,1.4,32934.0,0.62,26849.0,0.5,207152.0,3.9,453.0,6495.0,145183.0,2.7,1474104.0,771169.0,"(45051.8, 59858.4]"
1618,2004,Westbrook,Middlesex,P,36.0,6583.0,42380.0,6.4,4964.0,0.75,6495.0,1.0,54868.0,8.3,200.0,2256.0,41231.0,6.3,272687.0,163281.0,"(483.934, 15438.6]"
1619,2004,Weston,Fairfield,P,5.0,10239.0,41600.0,4.1,5404.0,0.53,20040.20407729879,0.7465547060014956,52404.0,5.1,222.0,3893.0,53054.0,5.2,330404.0,194576.0,"(483.934, 15438.6]"
1620,2004,Westport,Fairfield,P,4.0,26320.0,573795.0,21.8,15091.0,0.57,165056.0,6.3,815786.0,31.0,791.0,30615.0,226738.0,8.6,4173682.0,2076166.0,"(15438.6, 30245.2]"
1621,2004,Wethersfield,Hartford,P,81.0,26398.0,177499.0,6.7,10628.0,0.4,28842.0,1.1,322626.0,12.2,420.0,12668.0,105016.0,4.0,1146233.0,673755.0,"(15438.6, 30245.2]"
1622,2004,Willington,Tolland,P,129.0,6198.0,23232.0,3.7,3000.0,0.48,5666.0,0.9,18137.0,2.9,8.0,943.0,21962.0,3.5,76748.0,45540.0,"(483.934, 15438.6]"
1623,2004,Wilton,Fairfield,P,6.0,17909.0,261073.0,14.6,21730.0,1.21,29333.0,1.6,301190.0,16.8,537.0,13807.0,130326.0,7.3,1958959.0,979290.0,"(15438.6, 30245.2]"
1624,2004,Winchester - Beardsley,Litchfield,P,140.0,10781.0,6656.0,0.6,9077.0,0.84,2581.0,0.2,80367.0,7.5,227.0,3483.0,55176.0,5.1,264733.0,125402.0,"(483.934, 15438.6]"
1625,2004,Windham - Guilford Sm,Windham,N,84.5308740978348,21222.776174062903,5904.0,0.2,306.0,0.0,1043.0,0.1,6820.0,0.4,55.0,654.0,83112.3281921241,5.430722671096042,53750.0,19073.0,"(15438.6, 30245.2]"
1626,2004,Windham - Willimantic,Windham,P,167.0,23014.0,150000.0,6.5,13351.0,0.58,3000.0,0.1,65922.0,2.9,465.0,6797.0,63550.0,2.8,688121.0,359176.0,"(15438.6, 30245.2]"
1627,2004,Windham Free,Windham,N,84.5308740978348,21222.776174062903,17000.0,0.7,2136.0,0.1,106.0,0.0,7656.0,0.3,42.0,863.0,10348.0,0.4,35876.0,18092.0,"(15438.6, 30245.2]"
1628,2004,Windsor,Hartford,P,87.0,28565.0,627866.0,22.0,10335.0,0.36,27758.0,1.0,287059.0,10.0,553.0,9332.0,95532.0,3.3,1161603.0,684486.0,"(15438.6, 30245.2]"
1629,2004,Windsor Locks,Hartford,P,70.0,12256.0,32000.0,2.6,4519.0,0.37,1000.0,0.1,67694.0,5.5,115.0,975.0,61442.0,5.0,386598.0,185664.0,"(483.934, 15438.6]"
1630,2004,Wolcott,New Haven,P,119.0,16024.0,55000.0,3.4,6000.0,0.37,5500.0,0.3,110016.0,6.9,262.0,2950.0,56952.0,3.6,352346.0,219026.0,"(15438.6, 30245.2]"
1631,2004,Woodbridge,New Haven,P,17.0,9249.0,108243.81620957839,5.409180655736961,5631.0,0.61,9181.0,1.0,162587.0,17.6,405.0,7491.0,77884.0,8.4,673380.0,426136.0,"(483.934, 15438.6]"
1632,2004,Woodbury,Litchfield,P,45.0,9557.0,108243.81620957839,5.409180655736961,8815.0,0.92,20040.20407729879,0.7465547060014956,137564.0,14.4,540.0,9540.0,81945.0,8.6,558550.0,348733.0,"(483.934, 15438.6]"
1633,2004,Woodstock - Bracken,Windham,P,110.0,7685.0,3500.0,0.5,3000.0,0.39,2000.0,0.3,16815.0,2.2,50.0,1000.0,61910.0,8.1,13778.0,7000.0,"(483.934, 15438.6]"
1634,2004,"Woodstock, East",Windham,N,84.5308740978348,21222.776174062903,2390.0,0.3,190.0,0.0,32.0,0.7465547060014956,6255.0,0.9,412.53696576868543,9126.116605616606,6666.0,0.9,13270.0,5090.0,"(15438.6, 30245.2]"
1635,2004,"Woodstock, North",Windham,N,84.5308740978348,21222.776174062903,3679.0,0.5,281.0,0.0,211.0,0.7465547060014956,7320.0,0.9,412.53696576868543,9126.116605616606,83112.3281921241,5.430722671096042,10295.0,5468.0,"(15438.6, 30245.2]"
1636,2005,Andover,Tolland,P,99.0,3177.0,8600.0,2.7,2307.0,0.73,420.0,0.1,20110.0,6.3,87.0,687.0,18257.0,5.7,87699.0,53455.0,"(483.934, 15438.6]"
1637,2005,Ansonia,New Haven,P,159.0,18881.0,79000.0,4.2,18461.0,0.98,17600.0,0.9,91322.0,4.8,380.0,6423.0,94261.0,5.0,381330.0,306442.0,"(15438.6, 30245.2]"
1638,2005,Ashford-Babcock,Windham,P,131.0,4349.0,13739.0,3.2,2815.0,0.65,600.0,0.1,27114.0,6.2,252.0,2280.0,26542.0,6.1,148235.0,90971.0,"(483.934, 15438.6]"
1639,2005,Avon,Hartford,P,14.0,16992.0,213982.0,12.6,9006.0,0.53,41217.0,2.4,300069.0,17.7,430.0,11127.0,88618.0,5.2,1242673.0,687634.0,"(15438.6, 30245.2]"
1640,2005,Beacon Falls,New Haven,P,110.0,3687.0,13346.0,3.6,1651.0,0.45,2080.0,0.6,16121.0,4.4,170.0,2171.0,10819.0,2.9,86769.0,61082.0,"(483.934, 15438.6]"
1641,2005,Berlin Free,Hartford,N,65.0,21222.776174062903,2000.0,0.1,270.0,0.01,20040.20407729879,0.7465547060014956,2403.0,0.1,110.0,2000.0,16020.0,5.430722671096042,40532.0,20000.0,"(15438.6, 30245.2]"
1642,2005,Berlin-Peck,Hartford,P,65.0,19471.0,97436.0,5.0,7470.0,0.38,12945.0,0.7,211398.0,10.9,431.0,7278.0,101446.0,5.2,871801.0,476890.0,"(15438.6, 30245.2]"
1643,2005,Bethany - Clark,New Haven,P,49.0,5417.0,16500.0,3.0,2800.0,0.52,600.0,0.1,43780.0,8.1,48.0,567.0,40634.0,7.5,97510.0,50034.0,"(483.934, 15438.6]"
1644,2005,Bethel,Fairfield,P,62.0,18742.0,112171.0,6.0,12876.0,0.69,11947.0,0.6,89737.0,4.8,199.0,3634.0,103307.0,5.5,690233.0,481479.0,"(15438.6, 30245.2]"
1645,2005,Bethlehem,Litchfield,P,64.0,3598.0,15351.0,4.3,3040.0,0.84,3062.0,0.9,24544.0,6.8,101.0,1048.0,25572.0,7.1,95928.0,65781.0,"(483.934, 15438.6]"
1646,2005,Bloomfield - Prosser,Hartford,P,93.0,20414.0,108243.81620957839,5.409180655736961,7661.0,0.38,18576.0,0.9,273979.0,13.4,517.0,11479.0,120401.0,5.9,1213385.0,889536.0,"(15438.6, 30245.2]"
1647,2005,Bolton - Bentley,Tolland,P,91.0,5173.0,48000.0,9.3,2510.0,0.49,2018.0,0.4,61665.0,11.9,61.0,1118.0,51355.0,9.9,200077.0,133897.0,"(483.934, 15438.6]"
1648,2005,Branford - Blackstone,New Haven,P,56.0,29166.0,70000.0,2.4,18491.0,0.63,68347.0,2.3,172928.0,5.9,220.0,7589.0,87137.0,3.0,1005804.0,512196.0,"(15438.6, 30245.2]"
1649,2005,Branford - Willoughby,New Haven,N,56.0,21222.776174062903,9025.0,0.3,3147.0,0.2,1230.0,0.7465547060014956,28416.0,1.0,396.0,13000.0,23299.0,5.430722671096042,182289.0,114719.0,"(15438.6, 30245.2]"
1650,2005,Bridgeport,Fairfield,P,169.0,140132.0,427593.0,3.1,78801.0,0.56,145936.0,1.0,401513.0,2.9,751.0,11875.0,537875.0,3.8,3905655.0,2968077.0,"(133891.4, 148698.0]"
1651,2005,Bridgewater - Burnham,Litchfield,P,16.0,1892.0,19575.0,10.3,1075.0,0.57,850.0,0.4,30742.0,16.2,303.0,4107.0,32233.0,17.0,88185.0,58006.0,"(483.934, 15438.6]"
1652,2005,Bristol,Hartford,P,136.0,60994.0,275500.0,4.5,16884.0,0.28,34220.0,0.6,321208.0,5.3,774.0,25263.0,168756.0,2.8,1635715.0,1049561.0,"(59858.4, 74665.0]"
1653,2005,Brookfield,Fairfield,P,35.0,16201.0,95223.0,5.9,12601.0,0.78,3303.0,0.2,159720.0,9.9,323.0,9319.0,58748.0,3.6,520045.0,342590.0,"(15438.6, 30245.2]"
1654,2005,Brooklyn,Windham,P,156.0,7650.0,8550.0,1.1,3048.0,0.4,1000.0,0.1,10864.0,1.4,6.0,150.0,22567.0,2.9,99382.0,47851.0,"(483.934, 15438.6]"
1655,2005,Burlington,Hartford,P,57.0,8952.0,35204.0,3.9,3483.0,0.39,954.0,0.1,59537.0,6.7,232.0,3012.0,48519.0,5.4,215154.0,138714.0,"(483.934, 15438.6]"
1656,2005,Canaan - David Hunt,Litchfield,P,28.0,1106.0,18564.0,16.8,813.0,0.74,2835.0,2.6,15092.0,13.6,130.0,3362.0,28512.0,25.8,99408.0,57647.0,"(483.934, 15438.6]"
1657,2005,Canterbury,Windham,P,146.0,5010.0,18727.0,3.7,2897.0,0.58,2265.0,0.5,32637.0,6.5,11.0,1282.0,17407.0,3.5,73059.0,49458.0,"(483.934, 15438.6]"
1658,2005,Canton,Hartford,P,60.0,9603.0,112118.0,11.7,4724.0,0.49,17000.0,1.8,147644.0,15.4,327.0,6067.0,62589.0,6.5,427886.0,301153.0,"(483.934, 15438.6]"
1659,2005,Chaplin,Windham,P,142.0,2418.0,6400.0,2.6,769.0,0.32,180.0,0.1,9485.0,3.9,6.0,154.0,13568.0,5.6,43817.0,23394.0,"(483.934, 15438.6]"
1660,2005,Cheshire,New Haven,P,58.0,29303.0,100000.0,3.4,12116.0,0.41,29817.0,1.0,355284.0,12.1,277.0,6630.0,121626.0,4.2,1235449.0,959264.0,"(15438.6, 30245.2]"
1661,2005,Chester,Middlesex,P,46.0,3846.0,17000.0,4.4,2990.0,0.78,1643.0,0.4,34144.0,8.9,61.0,1466.0,16737.0,4.4,87393.0,65004.0,"(483.934, 15438.6]"
1662,2005,Clinton - Henry C. Hull,Middlesex,P,90.0,13638.0,140000.0,10.3,11102.0,0.81,35500.0,2.6,436263.0,32.0,326.0,7319.0,75653.0,5.5,665195.0,348647.0,"(483.934, 15438.6]"
1663,2005,Colchester - Cragin,New London,P,116.0,15334.0,121000.0,7.9,12500.0,0.82,2740.0,0.2,145955.0,9.5,417.0,7272.0,60635.0,4.0,602380.0,349383.0,"(483.934, 15438.6]"
1664,2005,Columbia - S.B. Little,Tolland,P,80.0,5295.0,15400.0,2.9,2636.0,0.5,17500.0,3.3,63352.0,12.0,133.0,2195.0,37956.0,7.2,250972.0,109264.0,"(483.934, 15438.6]"
1665,2005,Cornwall,Litchfield,P,13.0,1482.0,8420.0,5.7,1106.0,0.75,20040.20407729879,0.7465547060014956,20600.0,13.9,155.0,2097.0,26296.0,17.7,157114.0,46267.0,"(483.934, 15438.6]"
1666,2005,"Cornwall, West",Litchfield,N,13.0,21222.776174062903,375.0,0.3,9394.4204,0.4818531889290012,20040.20407729879,0.7465547060014956,731.0,0.5,412.53696576868543,9126.116605616606,15000.0,5.430722671096042,923693.7385263783,558367.0520278732,"(15438.6, 30245.2]"
1667,2005,Coventry - Booth Dim,Tolland,P,122.0,12166.0,45000.0,3.7,5242.0,0.43,4974.0,0.4,83471.0,6.9,162.0,3990.0,56144.0,4.6,280777.0,152404.0,"(483.934, 15438.6]"
1668,2005,Cromwell,Middlesex,P,76.0,13520.0,72011.0,5.3,5547.0,0.41,5811.0,0.4,104395.0,7.7,196.0,2953.0,68635.0,5.1,454933.0,330233.0,"(483.934, 15438.6]"
1669,2005,Danbury,Fairfield,P,101.0,78221.0,492857.0,6.3,27075.0,0.35,52041.0,0.7,597755.0,7.6,419.0,11479.0,116073.0,1.5,2141178.0,1503535.0,"(74665.0, 89471.6]"
1670,2005,Darien,Fairfield,P,3.0,20547.0,437122.0,21.3,16995.0,0.83,52953.0,2.6,757221.0,36.9,702.0,22972.0,205015.0,10.0,2821417.0,1540819.0,"(15438.6, 30245.2]"
1671,2005,Deep River,Middlesex,P,59.0,4736.0,40500.0,8.6,5050.0,1.07,3450.0,0.7,47100.0,9.9,206.0,2125.0,31653.0,6.7,129438.0,75783.0,"(483.934, 15438.6]"
1672,2005,Derby,New Haven,P,59.0,12620.0,72400.0,5.7,3765.0,0.3,5368.0,0.4,43253.0,3.4,338.0,7188.0,50086.0,4.0,361289.0,218543.0,"(483.934, 15438.6]"
1673,2005,Derby Neck,New Haven,P,59.0,21222.776174062903,29781.0,1.8,1587.0,0.1,1477.0,0.1,32643.0,2.1,418.0,5908.0,58944.0,5.430722671096042,400559.0,174358.0,"(15438.6, 30245.2]"
1674,2005,Durham,Middlesex,P,83.0,7206.0,96219.0,13.4,5074.0,0.7,8550.0,1.2,142646.0,19.8,387.0,10322.0,60439.0,8.4,419417.0,244002.0,"(483.934, 15438.6]"
1675,2005,East Granby,Hartford,P,52.0,5018.0,61822.0,12.3,3505.0,0.7,1017.0,0.2,57112.0,11.4,188.0,2730.0,36605.0,7.3,203135.0,95594.0,"(483.934, 15438.6]"
1676,2005,East Haddam,Middlesex,P,78.0,8789.0,19670.0,2.2,4123.0,0.47,412.0,0.0,28596.0,3.3,289.0,3998.0,19798.0,2.3,112149.0,61455.0,"(483.934, 15438.6]"
1677,2005,East Haddam - Rathbun,Middlesex,N,78.0,21222.776174062903,34160.0,3.6,2821.0,0.3,6683.0,0.8,34160.0,3.6,108.0,1300.0,25392.0,5.430722671096042,176832.0,127321.0,"(15438.6, 30245.2]"
1678,2005,East Hampton,Middlesex,P,126.0,11927.0,89903.0,7.5,6201.0,0.52,8988.0,0.8,101950.0,8.5,370.0,8728.0,57489.0,4.8,289262.0,200351.0,"(483.934, 15438.6]"
1679,2005,East Hartford,Hartford,P,144.0,49416.0,84300.0,1.7,12076.0,0.24,48773.0,1.0,161404.0,3.3,330.0,5367.0,189645.0,3.8,1013730.0,685007.0,"(45051.8, 59858.4]"
1680,2005,East Haven - Hagaman,New Haven,P,148.0,28808.0,97000.0,3.4,14737.0,0.51,5339.0,0.2,135641.0,4.7,129.0,2540.0,76772.0,2.7,675739.0,370951.0,"(15438.6, 30245.2]"
1681,2005,East Lyme,New London,P,82.0,18629.0,75000.0,4.0,18981.0,1.02,5242.0,0.3,135119.0,7.3,415.0,9913.0,116693.0,6.3,865621.0,493458.0,"(15438.6, 30245.2]"
1682,2005,East Windsor - Warehouse,Hartford,P,108.0,10261.0,26085.0,2.5,3166.0,0.31,9837.0,1.0,61070.0,6.0,104.0,1937.0,39042.0,3.8,310239.0,180264.0,"(483.934, 15438.6]"
1683,2005,Eastford,Windham,P,117.0,1725.0,5105.0,3.0,681.0,0.39,5.0,0.0,10649.0,6.2,13.0,106.0,13939.0,8.1,38434.0,21192.0,"(483.934, 15438.6]"
1684,2005,Easton,Fairfield,P,8.0,7488.0,77794.0,10.4,4166.0,0.56,14180.0,1.9,150089.0,20.0,148.0,2518.0,69982.0,9.3,482714.0,293716.0,"(483.934, 15438.6]"
1685,2005,Ellington - Hall,Tolland,P,118.0,14141.0,88336.0,6.2,8933.0,0.63,3113.0,0.2,118858.0,8.4,141.0,3917.0,61721.0,4.4,436127.0,262183.0,"(483.934, 15438.6]"
1686,2005,Enfield,Hartford,P,139.0,45567.0,269237.0,5.9,14927.0,0.33,31974.0,0.7,337483.0,7.4,481.0,14241.0,139878.0,3.1,1198575.0,880289.0,"(45051.8, 59858.4]"
1687,2005,Essex,Middlesex,P,21.0,6816.0,57725.0,8.5,4942.0,0.73,8450.0,1.2,53582.0,7.9,200.0,5271.0,29393.0,4.3,299449.0,175133.0,"(483.934, 15438.6]"
1688,2005,Essex - Ivoryton,Middlesex,N,21.0,21222.776174062903,17000.0,2.2,4942.0,0.5,2000.0,0.3,14536.0,2.0,63.0,2300.0,12961.0,5.430722671096042,96717.0,39025.0,"(15438.6, 30245.2]"
1689,2005,Fairfield,Fairfield,P,18.0,57861.0,417449.0,7.2,64315.0,1.11,47596.0,0.8,714171.0,12.3,401.0,10020.0,337262.0,5.8,3158901.0,1893193.0,"(45051.8, 59858.4]"
1690,2005,Fairfield - Pequot,Fairfield,N,18.0,21222.776174062903,114210.0,1.8,5050.0,0.1,7800.0,0.1,65544.0,1.0,280.0,15708.0,103439.0,5.430722671096042,922120.0,552905.0,"(15438.6, 30245.2]"
1691,2005,Farmington,Hartford,P,29.0,24682.0,236281.0,9.6,10512.0,0.43,41620.0,1.7,379432.0,15.4,1019.0,22758.0,180916.0,7.3,1869619.0,1182406.0,"(15438.6, 30245.2]"
1692,2005,Glastonbury - Wells-T.,Hartford,P,36.0,32852.0,307574.0,9.4,15333.0,0.47,16354.0,0.5,552403.0,16.8,373.0,12420.0,136525.0,4.2,1684353.0,755735.0,"(30245.2, 45051.8]"
1693,2005,"Glastonbury, East",Hartford,N,36.0,21222.776174062903,108243.81620957839,5.409180655736961,275.0,0.01,20040.20407729879,0.7465547060014956,13254.0,0.4,4.0,40.0,15149.0,5.430722671096042,22972.0,558367.0520278732,"(15438.6, 30245.2]"
1694,2005,Goshen,Litchfield,P,31.0,3007.0,17583.0,5.8,2689.0,0.89,244.0,0.1,30283.0,10.1,107.0,1784.0,29666.0,9.9,133311.0,83078.0,"(483.934, 15438.6]"
1695,2005,Granby,Hartford,P,66.0,10989.0,91200.0,8.3,7471.0,0.68,17893.0,1.6,160362.0,14.6,350.0,6310.0,72493.0,6.6,373958.0,295190.0,"(483.934, 15438.6]"
1696,2005,Greenwich,Fairfield,P,1.0,62317.0,736254.0,11.8,51551.0,0.83,208709.0,3.3,1407570.0,22.6,1388.0,51961.0,459552.0,7.4,9014446.0,4626993.0,"(59858.4, 74665.0]"
1697,2005,Greenwich - Perrot,Fairfield,N,1.0,21222.776174062903,190519.0,3.4,8025.0,0.1,19123.0,0.3,239104.0,3.2,322.0,15244.0,68632.0,5.430722671096042,1323574.0,875224.0,"(15438.6, 30245.2]"
1698,2005,Griswold - Slater,New London,P,154.0,15425.0,33269.0,3.0,6061.0,0.54,3000.0,0.3,35022.0,3.1,131.0,2108.0,25044.0,1.6,129274.0,68000.0,"(483.934, 15438.6]"
1699,2005,Groton,New London,P,105.0,40522.0,270000.0,6.7,40874.0,1.01,36348.0,0.9,355310.0,8.8,550.0,12853.0,134280.0,3.3,1989511.0,1375920.0,"(30245.2, 45051.8]"
1700,2005,Groton - Bill,New London,N,105.0,40522.0,15000.0,0.4,850.0,0.02,20040.20407729879,0.7465547060014956,15869.0,0.4,412.53696576868543,9126.116605616606,23435.0,0.6,164952.0,85569.0,"(30245.2, 45051.8]"
1701,2005,Groton - Mystic,New London,N,105.0,21222.776174062903,70329.0,1.7,6991.0,0.2,20040.20407729879,0.7465547060014956,75894.0,2.2,190.0,9126.116605616606,48498.0,5.430722671096042,428450.0,223638.0,"(15438.6, 30245.2]"
1702,2005,Guilford,New Haven,P,37.0,22245.0,98600.0,4.4,16271.0,0.73,30778.0,1.4,265767.0,11.9,799.0,19160.0,125568.0,5.6,1079379.0,701637.0,"(15438.6, 30245.2]"
1703,2005,Haddam - Brainerd,Middlesex,P,67.0,7535.0,47964.0,6.4,4287.0,0.57,3495.0,0.5,49034.0,6.5,225.0,3204.0,36689.0,4.9,296481.0,137557.0,"(483.934, 15438.6]"
1704,2005,Hamden,New Haven,P,132.0,58412.0,362378.0,6.2,32221.0,0.55,63708.0,1.1,440788.0,7.5,417.0,8051.0,208985.0,3.6,1728380.0,1316280.0,"(45051.8, 59858.4]"
1705,2005,Hampton - Fletcher,Windham,P,130.0,1968.0,2164.0,1.1,991.0,0.5,38.0,0.0,5248.0,2.7,72.0,360.0,17037.0,8.7,49179.0,558367.0520278732,"(483.934, 15438.6]"
1706,2005,Hartford,Hartford,P,168.0,125053.0,663088.0,5.3,94866.0,0.76,499523.0,4.0,560569.0,4.5,3354.0,85186.0,489991.0,3.9,6118083.0,4359609.0,"(119084.8, 133891.4]"
1707,2005,Hartland,Hartford,P,104.0,2078.0,566.0,0.3,1094.0,0.53,24.0,0.0,560.0,0.3,412.53696576868543,9126.116605616606,83112.3281921241,5.430722671096042,5872.0,558367.0520278732,"(483.934, 15438.6]"
1708,2005,Harwinton,Litchfield,P,71.0,5526.0,25801.0,4.7,3342.0,0.6,2028.0,0.4,44795.0,8.1,249.0,2719.0,35558.0,6.4,137368.0,100153.0,"(483.934, 15438.6]"
1709,2005,Hebron - Douglas,Tolland,P,88.0,9085.0,101000.0,11.1,5412.0,0.6,20040.20407729879,0.7465547060014956,101839.0,11.2,40.0,3680.0,44647.0,4.9,364010.0,194947.0,"(483.934, 15438.6]"
1710,2005,Kent,Litchfield,P,22.0,2945.0,44000.0,14.9,2557.0,0.87,2340.0,0.8,21498.0,7.3,404.0,3752.0,21664.0,7.4,241183.0,95300.0,"(483.934, 15438.6]"
1711,2005,Killingly,Windham,P,150.0,17214.0,79075.0,4.6,10972.0,0.64,3825.0,0.2,116292.0,6.8,363.0,6979.0,76958.0,4.5,586709.0,328468.0,"(15438.6, 30245.2]"
1712,2005,Killingworth,Middlesex,P,54.0,6381.0,37215.0,5.8,3982.0,0.62,1771.0,0.3,67657.0,10.6,174.0,1991.0,33248.0,5.2,234955.0,148676.0,"(483.934, 15438.6]"
